run_name,processor,model,parameters,status,generation_count,latency,total_tokens,prompt_tokens,completion_tokens,parameters,timestamp,test_date,category,trace_id,batch_id
bf2b_tpusg,tpusg,qwen32,P,success,3,125.09,8947,5929,3018,P,1753855034,07.28,qwen2.5-coder:32b_tpusg_P,bf2bc90f,qwen2.5-coder:32b_1974_tpusg
987e_tpusg,tpusg,qwen32,P,success,3,127.12,9005,5929,3076,P,1753855235,07.28,qwen2.5-coder:32b_tpusg_P,987e6621,qwen2.5-coder:32b_1974_tpusg
c9bd_tpusg,tpusg,qwen32,P,failure,5,236.94,15898,10025,5873,P,1753855437,07.28,qwen2.5-coder:32b_tpusg_P,c9bd32c6,qwen2.5-coder:32b_1974_tpusg
0410_tpusg,tpusg,qwen32,P,failure,5,196.81,14822,10025,4797,P,1753855723,07.28,qwen2.5-coder:32b_tpusg_P,0410ae45,qwen2.5-coder:32b_1974_tpusg
eb35_tpusg,tpusg,qwen32,P,success,4,157.34,11739,7919,3820,P,1753855968,07.28,qwen2.5-coder:32b_tpusg_P,eb354546,qwen2.5-coder:32b_1974_tpusg
1829_tpusg,tpusg,qwen32,P,success,4,153.25,11632,7919,3713,P,1753856201,07.28,qwen2.5-coder:32b_tpusg_P,18296e38,qwen2.5-coder:32b_1974_tpusg
ca78_tpusg,tpusg,qwen32,P,failure,5,200.57,14919,10025,4894,P,1753856429,07.28,qwen2.5-coder:32b_tpusg_P,ca78fb05,qwen2.5-coder:32b_1974_tpusg
d560_tpusg,tpusg,qwen32,P,failure,5,232.06,15760,10025,5735,P,1753856678,07.28,qwen2.5-coder:32b_tpusg_P,d560756c,qwen2.5-coder:32b_1974_tpusg
c34b_tpusg,tpusg,qwen32,P,success,3,115.81,8746,5929,2817,P,1753856958,07.28,qwen2.5-coder:32b_tpusg_P,c34b4de7,qwen2.5-coder:32b_1974_tpusg
2464_tpusg,tpusg,qwen32,P,success,3,120.61,8869,5929,2940,P,1753857148,07.28,qwen2.5-coder:32b_tpusg_P,24640f14,qwen2.5-coder:32b_1974_tpusg
9ed3_tpusg,tpusg,qwen32,P,failure,5,204.02,15017,10025,4992,P,1753857345,07.28,qwen2.5-coder:32b_tpusg_P,9ed3c1c8,qwen2.5-coder:32b_1974_tpusg
ed94_tpusg,tpusg,qwen32,P,success,4,156.52,11734,7919,3815,P,1753857597,07.28,qwen2.5-coder:32b_tpusg_P,ed940fff,qwen2.5-coder:32b_1974_tpusg
f5ea_tpusg,tpusg,qwen32,P,success,4,157.9,11745,7919,3826,P,1753857830,07.28,qwen2.5-coder:32b_tpusg_P,f5ea1dbd,qwen2.5-coder:32b_1974_tpusg
239c_tpusg,tpusg,qwen32,P,failure,5,200.35,14893,10025,4868,P,1753858063,07.28,qwen2.5-coder:32b_tpusg_P,239c7a0b,qwen2.5-coder:32b_1974_tpusg
fcff_tpusg,tpusg,qwen32,P,success,5,209.59,15162,10025,5137,P,1753858313,07.28,qwen2.5-coder:32b_tpusg_P,fcff55f9,qwen2.5-coder:32b_1974_tpusg
c6f8_tpusg,tpusg,qwen32,P,success,4,203.89,12961,7919,5042,P,1753858614,07.28,qwen2.5-coder:32b_tpusg_P,c6f8a481,qwen2.5-coder:32b_1974_tpusg
5085_tpusg,tpusg,qwen32,P,success,4,159.36,11761,7928,3833,P,1753858894,07.28,qwen2.5-coder:32b_tpusg_P,508535c3,qwen2.5-coder:32b_1974_tpusg
0ba7_tpusg,tpusg,qwen32,P,success,4,162.5,11902,7977,3925,P,1753859130,07.28,qwen2.5-coder:32b_tpusg_P,0ba74e4d,qwen2.5-coder:32b_1974_tpusg
d826_tpusg,tpusg,qwen32,P,failure,5,199.99,14854,10025,4829,P,1753859371,07.28,qwen2.5-coder:32b_tpusg_P,d8268468,qwen2.5-coder:32b_1974_tpusg
1e3c_tpusg,tpusg,qwen32,P,failure,5,219.32,15339,10025,5314,P,1753859620,07.28,qwen2.5-coder:32b_tpusg_P,1e3c0f22,qwen2.5-coder:32b_1974_tpusg
6509_tpusg,tpusg,qwen32,P,success,4,157.5,11693,7919,3774,P,1753859886,07.28,qwen2.5-coder:32b_tpusg_P,65092f21,qwen2.5-coder:32b_1974_tpusg
1a15_tpusg,tpusg,qwen32,P,failure,5,207.18,15020,10025,4995,P,1753860119,07.28,qwen2.5-coder:32b_tpusg_P,1a156bdc,qwen2.5-coder:32b_1974_tpusg
8a4d_tpusg,tpusg,qwen32,P,success,4,160.09,11760,7919,3841,P,1753860374,07.28,qwen2.5-coder:32b_tpusg_P,8a4d3f5d,qwen2.5-coder:32b_1974_tpusg
cc08_tpusg,tpusg,qwen32,P,failure,5,203.95,14903,10025,4878,P,1753860609,07.28,qwen2.5-coder:32b_tpusg_P,cc081285,qwen2.5-coder:32b_1974_tpusg
abc0_tpusg,tpusg,qwen32,P,success,4,161.91,11775,7919,3856,P,1753860859,07.28,qwen2.5-coder:32b_tpusg_P,abc065b1,qwen2.5-coder:32b_1974_tpusg
d4ef_tpusg,tpusg,qwen32,P,success,5,202.82,14871,10025,4846,P,1753861096,07.28,qwen2.5-coder:32b_tpusg_P,d4ef2e0a,qwen2.5-coder:32b_1974_tpusg
efe3_tpusg,tpusg,qwen32,P,success,4,165.98,11951,7977,3974,P,1753861385,07.28,qwen2.5-coder:32b_tpusg_P,efe335ee,qwen2.5-coder:32b_1974_tpusg
c000_pysg,psg,qwen32,NP,success,1,18.41,2243,1618,625,NP,1754266490,07.31,qwen2.5-coder:32b_psg_NP,c0004393,qwen2.5-coder:32b_5f8b_psg
437e_pysg,psg,qwen32,NP,success,5,124.71,14084,9810,4274,NP,1754266550,07.31,qwen2.5-coder:32b_psg_NP,437e7e5a,qwen2.5-coder:32b_5f8b_psg
61e0_pysg,psg,qwen32,NP,failure,5,143.62,14789,9810,4979,NP,1754266717,07.31,qwen2.5-coder:32b_psg_NP,61e0db6f,qwen2.5-coder:32b_5f8b_psg
e49c_pysg,psg,qwen32,NP,failure,5,121.76,13977,9810,4167,NP,1754266869,07.31,qwen2.5-coder:32b_psg_NP,e49cd803,qwen2.5-coder:32b_5f8b_psg
28ac_pysg,psg,qwen32,NP,success,1,22.61,2399,1618,781,NP,1754266998,07.31,qwen2.5-coder:32b_psg_NP,28ac1b69,qwen2.5-coder:32b_5f8b_psg
94e4_pysg,psg,qwen32,NP,failure,5,132.21,14377,9810,4567,NP,1754267059,07.31,qwen2.5-coder:32b_psg_NP,94e4bf62,qwen2.5-coder:32b_5f8b_psg
94cd_pysg,psg,qwen32,NP,failure,5,128.16,14224,9810,4414,NP,1754267199,07.31,qwen2.5-coder:32b_psg_NP,94cd742c,qwen2.5-coder:32b_5f8b_psg
ed2c_pysg,psg,qwen32,NP,success,1,20.77,2331,1618,713,NP,1754267334,07.31,qwen2.5-coder:32b_psg_NP,ed2c6bb7,qwen2.5-coder:32b_5f8b_psg
35fd_pysg,psg,qwen32,NP,failure,5,133.26,14408,9810,4598,NP,1754267393,07.31,qwen2.5-coder:32b_psg_NP,35fda73b,qwen2.5-coder:32b_5f8b_psg
717c_pysg,psg,qwen32,NP,success,4,107.18,11467,7762,3705,NP,1754267534,07.31,qwen2.5-coder:32b_psg_NP,717c04c8,qwen2.5-coder:32b_5f8b_psg
c525_pysg,psg,qwen32,NP,success,5,125.23,14106,9810,4296,NP,1754267680,07.31,qwen2.5-coder:32b_psg_NP,c52521ae,qwen2.5-coder:32b_5f8b_psg
9a73_pysg,psg,qwen32,NP,success,1,22.45,2386,1618,768,NP,1754267846,07.31,qwen2.5-coder:32b_psg_NP,9a73c42e,qwen2.5-coder:32b_5f8b_psg
8fb2_pysg,psg,qwen32,NP,success,3,83.31,8605,5714,2891,NP,1754267909,07.31,qwen2.5-coder:32b_psg_NP,8fb2e279,qwen2.5-coder:32b_5f8b_psg
2068_pysg,psg,qwen32,NP,failure,5,121.76,13986,9810,4176,NP,1754268032,07.31,qwen2.5-coder:32b_psg_NP,2068d47a,qwen2.5-coder:32b_5f8b_psg
76a8_pysg,psg,qwen32,NP,failure,5,133.38,14419,9810,4609,NP,1754268162,07.31,qwen2.5-coder:32b_psg_NP,76a869e7,qwen2.5-coder:32b_5f8b_psg
3205_pysg,psg,qwen32,NP,success,1,19.61,2287,1618,669,NP,1754268303,07.31,qwen2.5-coder:32b_psg_NP,32055c79,qwen2.5-coder:32b_5f8b_psg
6eab_pysg,psg,qwen32,NP,success,1,19.29,2275,1618,657,NP,1754268360,07.31,qwen2.5-coder:32b_psg_NP,6eab045c,qwen2.5-coder:32b_5f8b_psg
547e_pysg,psg,qwen32,NP,success,3,80.42,8492,5714,2778,NP,1754268391,07.31,qwen2.5-coder:32b_psg_NP,547e277f,qwen2.5-coder:32b_5f8b_psg
69f5_pysg,psg,qwen32,NP,success,4,106.95,11455,7762,3693,NP,1754268511,07.31,qwen2.5-coder:32b_psg_NP,69f5b3ec,qwen2.5-coder:32b_5f8b_psg
fb6d_pysg,psg,qwen32,NP,success,2,42.81,5116,3666,1450,NP,1754268657,07.31,qwen2.5-coder:32b_psg_NP,fb6d1351,qwen2.5-coder:32b_5f8b_psg
2a58_pysg,psg,qwen32,NP,failure,5,121.85,13982,9810,4172,NP,1754268737,07.31,qwen2.5-coder:32b_psg_NP,2a58fdf6,qwen2.5-coder:32b_5f8b_psg
5529_pysg,psg,qwen32,NP,success,1,19.51,2270,1618,652,NP,1754268867,07.31,qwen2.5-coder:32b_psg_NP,552935a5,qwen2.5-coder:32b_5f8b_psg
ce60_pysg,psg,qwen32,NP,failure,5,125.64,14128,9810,4318,NP,1754268927,07.31,qwen2.5-coder:32b_psg_NP,ce60f163,qwen2.5-coder:32b_5f8b_psg
0e98_pysg,psg,qwen32,NP,success,3,84.48,8652,5714,2938,NP,1754269059,07.31,qwen2.5-coder:32b_psg_NP,0e9893b9,qwen2.5-coder:32b_5f8b_psg
6bc9_pysg,psg,qwen32,NP,failure,5,132.32,14374,9810,4564,NP,1754269184,07.31,qwen2.5-coder:32b_psg_NP,6bc957ca,qwen2.5-coder:32b_5f8b_psg
4f7d_pysg,psg,qwen32,NP,failure,5,124.67,14089,9810,4279,NP,1754269324,07.31,qwen2.5-coder:32b_psg_NP,4f7de499,qwen2.5-coder:32b_5f8b_psg
60a4_pysg,psg,qwen32,NP,success,1,20.66,2327,1618,709,NP,1754269456,07.31,qwen2.5-coder:32b_psg_NP,60a4a2c5,qwen2.5-coder:32b_5f8b_psg
8965_pysg,psg,qwen32,NP,success,1,18.76,2256,1618,638,NP,1754269515,07.31,qwen2.5-coder:32b_psg_NP,896544b2,qwen2.5-coder:32b_5f8b_psg
ab57_pysg,psg,qwen32,NP,failure,5,128.96,14234,9810,4424,NP,1754269571,07.31,qwen2.5-coder:32b_psg_NP,ab57a108,qwen2.5-coder:32b_5f8b_psg
7789_pysg,psg,qwen32,NP,success,1,19.96,2301,1618,683,NP,1754269708,07.31,qwen2.5-coder:32b_psg_NP,778913e5,qwen2.5-coder:32b_5f8b_psg
