Red,Green,Blue,Fruit_apple,Fruit_banana,Fruit_orange
-1.6585697226239142,1.3616546726883747,1.3595934926402593,False,True,False
-1.6585697226239142,1.3616546726883747,1.3595934926402593,False,True,False
-1.3301250193584866,1.233180114056393,0.8602683077865726,False,True,False
-1.3301250193584866,1.233180114056393,0.8602683077865726,False,True,False
-1.5855820107871523,1.458010591662361,1.0442302179958256,False,True,False
-1.4274419684741684,1.168942834740402,1.1756315824310064,False,True,False
-1.3301250193584866,1.233180114056393,0.8602683077865726,False,True,False
-1.269301926161185,1.3616546726883747,0.5186247602551034,False,True,False
-1.220643451603344,1.3295360330303791,0.4660642144810311,False,True,False
-1.2936311634401056,1.168942834740402,0.8865485806736088,False,True,False
-1.6099112480660729,1.4258919520043656,1.123071036656934,False,True,False
-1.6099112480660729,1.4258919520043656,1.123071036656934,False,True,False
-1.6099112480660729,1.4258919520043656,1.123071036656934,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.2449726888822643,1.056527595937418,0.9653893993347172,False,True,False
-1.147655739766582,1.2652987537143885,0.4135036687069588,False,True,False
-1.013844934732519,0.9280530373054364,0.6763063975773203,False,True,False
-1.147655739766582,1.2652987537143885,0.4135036687069588,False,True,False
-1.147655739766582,1.2652987537143885,0.4135036687069588,False,True,False
-0.8921987483379157,0.7674598390154592,0.6763063975773203,False,True,False
-0.9651864601746776,1.39377331234637,-0.1909426076948717,False,True,False
-0.8921987483379157,0.7674598390154592,0.6763063975773203,False,True,False
-1.0503387906508996,1.168942834740402,0.3346628500458504,False,True,False
-0.63674175690925,0.8156377985024523,0.0455798482884528,False,True,False
-1.0503387906508996,1.168942834740402,0.3346628500458504,False,True,False
-0.9651864601746776,1.39377331234637,-0.1909426076948717,False,True,False
-0.63674175690925,0.8156377985024523,0.0455798482884528,False,True,False
-0.8921987483379157,0.7674598390154592,0.6763063975773203,False,True,False
-1.147655739766582,0.8798750778184432,1.0442302179958256,False,True,False
-1.220643451603344,1.3295360330303791,0.4660642144810311,False,True,False
-1.269301926161185,1.3616546726883747,0.5186247602551034,False,True,False
-1.4274419684741684,1.168942834740402,1.1756315824310064,False,True,False
-1.4274419684741684,1.168942834740402,1.1756315824310064,False,True,False
-1.6342404853449937,1.39377331234637,1.2544724010921149,False,True,False
-1.269301926161185,1.3616546726883747,0.5186247602551034,False,True,False
-1.5734173921476922,1.474069911491359,0.9916696722217532,False,True,False
-1.5855820107871523,1.458010591662361,1.0442302179958256,False,True,False
-1.3544542566374074,1.281358073543386,0.8339880348995364,False,True,False
-1.6342404853449937,1.39377331234637,1.2544724010921149,False,True,False
-1.378783493916328,1.3295360330303791,0.8077077620125003,False,True,False
-1.5734173921476922,1.474069911491359,0.9916696722217532,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.6099112480660729,1.4258919520043656,1.123071036656934,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.8045451462974376,1.843434267558305,0.8865485806736088,False,True,False
-1.5855820107871523,1.458010591662361,1.0442302179958256,False,True,False
-1.6828989599028348,1.3295360330303791,1.49099485707544,False,True,False
-1.8653682394947393,1.682841069268328,1.2544724010921149,False,True,False
-1.8653682394947393,1.682841069268328,1.2544724010921149,False,True,False
-1.6099112480660729,1.4258919520043656,1.123071036656934,False,True,False
-1.8045451462974376,1.843434267558305,0.8865485806736088,False,True,False
-1.731557434460676,1.2652987537143885,1.6749567672846923,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.390948112555788,1.7149597089263235,0.2032614856106696,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.4152773498347089,1.682841069268328,0.2821023042717781,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.6099112480660729,1.4258919520043656,1.123071036656934,False,True,False
-1.8045451462974376,1.666781749439331,1.1756315824310064,False,True,False
-1.5004296803109305,1.570425830465345,0.6763063975773203,False,True,False
-1.390948112555788,0.9922903166214272,1.3858737655272957,False,True,False
